userID,trajID,poiID,startTime,endTime,#photo,trajLen,poiDuration
51035566865@N01,103,13,1304654572,1304685707,3,3,31135
51035566865@N01,103,16,1304652476,1304652476,1,3,0
51035566865@N01,103,8,1304681203,1304681227,3,3,24
51525230@N00,104,15,1121503127,1121503127,1,1,0
54383933@N03,105,9,1384139652,1384148728,2,2,9076
54383933@N03,105,15,1384143385,1384143385,1,2,0
57604326@N03,106,1,1364599426,1364599723,2,1,297
57793655@N00,107,1,1287028754,1287028754,1,1,0
59316755@N00,108,1,1375596021,1375596021,1,1,0
59407191@N04,109,1,1347375604,1347375604,1,2,0
59407191@N04,109,2,1347375605,1347375605,1,2,0
62942199@N08,110,1,1302923660,1302926010,15,1,2350
63312719@N08,111,8,1333849558,1333849558,1,1,0
64151236@N07,112,3,1333003571,1333003571,1,3,0
64151236@N07,112,2,1333003610,1333005041,10,3,1431
64151236@N07,112,1,1333003735,1333005068,7,3,1333
64151236@N07,113,2,1333271589,1333272654,3,1,1065
64151236@N07,114,2,1333334559,1333354674,54,5,20115
64151236@N07,114,10,1333358567,1333358567,1,5,0
64151236@N07,114,3,1333335143,1333349623,14,5,14480
64151236@N07,114,16,1333334751,1333349513,4,5,14762
64151236@N07,114,1,1333337669,1333352973,103,5,15304
70508773@N00,115,1,1376525674,1376531287,3,1,5613
71035721@N00,116,14,1320817341,1320817341,1,2,0
71035721@N00,116,3,1320818809,1320819270,4,2,461
7192664@N07,117,3,1315354926,1315355015,3,5,89
7192664@N07,117,16,1315354615,1315354849,2,5,234
7192664@N07,117,8,1315355660,1315362263,10,5,6603
7192664@N07,117,1,1315356026,1315361556,36,5,5530
7192664@N07,117,2,1315365235,1315367697,32,5,2462
74881150@N00,118,13,1339397523,1339397543,2,1,20
75595126@N00,119,1,1230961855,1230965248,5,2,3393
75595126@N00,119,3,1230959780,1230965475,3,2,5695
75595126@N00,120,2,1231031259,1231038776,5,1,7517
77284968@N00,121,10,1218462924,1218462924,1,1,0
77581941@N00,122,9,1253868958,1253868958,1,1,0
77581941@N00,123,1,1254034708,1254034912,2,2,204
77581941@N00,123,3,1254038988,1254038988,1,2,0
77765234@N00,124,3,1270280690,1270280690,1,2,0
77765234@N00,124,8,1270269631,1270280153,4,2,10522
77939791@N00,125,1,1377307655,1377307655,1,1,0
79877212@N00,126,3,1380286071,1380292236,4,1,6165
8252240@N05,127,15,1301226287,1301226367,2,1,80
8252240@N05,128,3,1301289500,1301293044,3,3,3544
8252240@N05,128,1,1301291334,1301291334,1,3,0
8252240@N05,128,10,1301291964,1301291964,1,3,0
84056180@N00,129,1,1296551611,1296551963,6,4,352
84056180@N00,129,3,1296551235,1296552971,8,4,1736
84056180@N00,129,16,1296553508,1296553508,1,4,0
84056180@N00,129,14,1296560058,1296560246,3,4,188
84056180@N00,130,16,1296610222,1296610414,4,2,192
84056180@N00,130,1,1296612172,1296616846,23,2,4674
8435103@N04,131,3,1364281969,1364283508,6,1,1539
8664669@N08,132,1,1319755889,1319763336,46,1,7447
90893091@N07,133,16,1378879489,1378879489,1,1,0
9248677@N04,134,10,1217671569,1217671629,2,1,60
94136242@N00,135,1,1380070861,1380074923,2,1,4062
96196744@N05,136,3,1364688871,1364688871,1,2,0
96196744@N05,136,1,1364690993,1364694648,4,2,3655
99136949@N00,137,9,1370081151,1370081151,1,1,0
