photoID,userID,dateTaken,poiID,poiTheme,poiFreq,seqID
3816427202,10749810@N04,1247129573,21,Museum,618,34
3816428220,10749810@N04,1247129826,21,Museum,618,34
3815617857,10749810@N04,1247129997,21,Museum,618,34
3815618959,10749810@N04,1247130827,21,Museum,618,34
3815620691,10749810@N04,1247132224,21,Museum,618,34
3816432352,10749810@N04,1250079016,21,Museum,618,35
3816429016,10749810@N04,1250093539,21,Museum,618,35
4772341413,10749810@N04,1278426908,12,Education,517,36
4772981956,10749810@N04,1278427403,12,Education,517,36
4772981434,10749810@N04,1278427433,12,Education,517,36
4772342333,10749810@N04,1278427452,12,Education,517,36
4772340167,10749810@N04,1278518036,12,Education,517,37
4772979130,10749810@N04,1278518045,12,Education,517,37
4772340857,10749810@N04,1278518056,12,Education,517,37
4772341789,10749810@N04,1278518083,12,Education,517,37
4772343503,10749810@N04,1278518130,12,Education,517,37
4772982558,10749810@N04,1278518138,12,Education,517,37
4772344087,10749810@N04,1278518147,12,Education,517,37
4772983198,10749810@N04,1278518157,12,Education,517,37
4772344803,10749810@N04,1278518168,12,Education,517,37
5845445471,11037560@N04,1308365305,13,Religion,546,38
5845452249,11037560@N04,1308365349,13,Religion,546,38
5846010060,11037560@N04,1308365904,13,Religion,546,38
5845461079,11037560@N04,1308366643,13,Religion,546,38
5846059372,11037560@N04,1308369996,13,Religion,546,38
5845546067,11037560@N04,1308373274,21,Museum,618,38
5846126082,11037560@N04,1308379702,2,Transport,916,38
5845580235,11037560@N04,1308379773,2,Transport,916,38
5860689971,11037560@N04,1308458175,2,Transport,916,39
5861280664,11037560@N04,1308465217,2,Transport,916,39
5861249392,11037560@N04,1308465669,21,Museum,618,39
5861254720,11037560@N04,1308465767,16,Shopping,848,39
6136529216,11037560@N04,1315460681,21,Museum,618,40
6136533674,11037560@N04,1315460703,21,Museum,618,40
7280643394,11037560@N04,1337847287,2,Transport,916,41
7280648140,11037560@N04,1337847427,2,Transport,916,41
7280661876,11037560@N04,1337849328,21,Museum,618,41
7180861283,11037560@N04,1339475067,1,Transport,1496,42
7366085382,11037560@N04,1339475095,1,Transport,1496,42
7180851985,11037560@N04,1339475185,1,Transport,1496,42
7180854207,11037560@N04,1339475204,1,Transport,1496,42
8277391593,11037560@N04,1355467431,21,Museum,618,43
8278451576,11037560@N04,1355467474,21,Museum,618,43
8278453712,11037560@N04,1355467633,2,Transport,916,43
8277398187,11037560@N04,1355467777,2,Transport,916,43
8277400279,11037560@N04,1355467907,2,Transport,916,43
8277402591,11037560@N04,1355467953,2,Transport,916,43
8278462426,11037560@N04,1355467997,2,Transport,916,43
9057961715,11037560@N04,1370325413,1,Transport,1496,44
9060193938,11037560@N04,1370325501,1,Transport,1496,44
4044336184,11154928@N04,1256291553,6,Transport,48,45
4044336630,11154928@N04,1256291758,6,Transport,48,45
4044337296,11154928@N04,1256292102,6,Transport,48,45
4043592463,11154928@N04,1256296777,6,Transport,48,45
4043593459,11154928@N04,1256296879,6,Transport,48,45
4044339978,11154928@N04,1256297606,6,Transport,48,45
4044340504,11154928@N04,1256297869,6,Transport,48,45
4043595351,11154928@N04,1256297920,6,Transport,48,45
4043596633,11154928@N04,1256297988,6,Transport,48,45
4043597339,11154928@N04,1256298042,6,Transport,48,45
4043601233,11154928@N04,1256473603,6,Transport,48,46
4043603045,11154928@N04,1256473771,6,Transport,48,46
9790595353,11154928@N04,1379395836,26,Museum,769,47
9790541164,11154928@N04,1379395911,26,Museum,769,47
9790631663,11154928@N04,1379396000,26,Museum,769,47
12107989923,112042056@N06,1389668860,10,Education,1437,48
12108083564,112042056@N06,1389668868,10,Education,1437,48
12130197305,112042056@N06,1389833009,2,Transport,916,49
12130863566,112042056@N06,1389847825,10,Education,1437,49
12130478053,112042056@N06,1389847829,10,Education,1437,49
12130202625,112042056@N06,1389847867,10,Education,1437,49
12130205165,112042056@N06,1389847882,10,Education,1437,49
12130612084,112042056@N06,1389847882,10,Education,1437,49
12130206325,112042056@N06,1389847888,10,Education,1437,49
12130615774,112042056@N06,1389847888,10,Education,1437,49
12130616994,112042056@N06,1389847888,10,Education,1437,49
12130210015,112042056@N06,1389847889,10,Education,1437,49
12130875156,112042056@N06,1389847889,10,Education,1437,49
12130876186,112042056@N06,1389847902,10,Education,1437,49
12114590706,112042056@N06,1389860107,21,Museum,618,49
12113936705,112042056@N06,1389860127,21,Museum,618,49
12114592626,112042056@N06,1389860287,10,Education,1437,49
12113938725,112042056@N06,1389860295,10,Education,1437,49
12114337504,112042056@N06,1389860295,10,Education,1437,49
12113941115,112042056@N06,1389860299,10,Education,1437,49
12114597366,112042056@N06,1389860300,10,Education,1437,49
12113943135,112042056@N06,1389860307,10,Education,1437,49
12130213305,112042056@N06,1389860315,10,Education,1437,49
12130622844,112042056@N06,1389860321,10,Education,1437,49
12130879296,112042056@N06,1389860514,10,Education,1437,49
12130216255,112042056@N06,1389860515,10,Education,1437,49
12130218885,112042056@N06,1389860518,10,Education,1437,49
12130494453,112042056@N06,1389860518,10,Education,1437,49
12130501083,112042056@N06,1389861832,26,Museum,769,49
12130634634,112042056@N06,1389861844,26,Museum,769,49
12130890506,112042056@N06,1389861850,26,Museum,769,49
12130891646,112042056@N06,1389862337,26,Museum,769,49
12130893006,112042056@N06,1389862384,26,Museum,769,49
12130894296,112042056@N06,1389862398,26,Museum,769,49
12130895536,112042056@N06,1389862425,26,Museum,769,49
12130510253,112042056@N06,1389862433,26,Museum,769,49
12130511683,112042056@N06,1389862445,26,Museum,769,49
12130513043,112042056@N06,1389862469,26,Museum,769,49
12130514003,112042056@N06,1389862496,26,Museum,769,49
12130647264,112042056@N06,1389862522,26,Museum,769,49
12120123214,112042056@N06,1389862523,26,Museum,769,49
12119727815,112042056@N06,1389862527,26,Museum,769,49
12119729665,112042056@N06,1389862538,26,Museum,769,49
12130239135,112042056@N06,1389862652,26,Museum,769,49
12130649474,112042056@N06,1389862652,26,Museum,769,49
12130518463,112042056@N06,1389862675,26,Museum,769,49
12130242745,112042056@N06,1389862681,26,Museum,769,49
12130520773,112042056@N06,1389862768,26,Museum,769,49
12130654274,112042056@N06,1389862772,26,Museum,769,49
12130655754,112042056@N06,1389862850,26,Museum,769,49
12130248795,112042056@N06,1389862901,26,Museum,769,49
12130911136,112042056@N06,1389862901,26,Museum,769,49
12130250135,112042056@N06,1389862902,26,Museum,769,49
12130660254,112042056@N06,1389862945,26,Museum,769,49
12130252415,112042056@N06,1389862952,26,Museum,769,49
12130662554,112042056@N06,1389862957,26,Museum,769,49
12130918756,112042056@N06,1389862968,26,Museum,769,49
12130533553,112042056@N06,1389862974,26,Museum,769,49
12130921316,112042056@N06,1389862980,26,Museum,769,49
12130258655,112042056@N06,1389862992,26,Museum,769,49
12130259805,112042056@N06,1389862997,26,Museum,769,49
12130537393,112042056@N06,1389862998,26,Museum,769,49
12130261805,112042056@N06,1389863003,26,Museum,769,49
12130263095,112042056@N06,1389863016,26,Museum,769,49
12130264035,112042056@N06,1389863022,26,Museum,769,49
12130541883,112042056@N06,1389863051,26,Museum,769,49
12130675034,112042056@N06,1389863051,26,Museum,769,49
12130931206,112042056@N06,1389863097,26,Museum,769,49
12130268655,112042056@N06,1389863109,26,Museum,769,49
12130546523,112042056@N06,1389863134,26,Museum,769,49
12130679944,112042056@N06,1389863135,26,Museum,769,49
12130681174,112042056@N06,1389863158,26,Museum,769,49
12130682474,112042056@N06,1389863175,26,Museum,769,49
12130274525,112042056@N06,1389863188,26,Museum,769,49
12130552863,112042056@N06,1389863189,26,Museum,769,49
12130941286,112042056@N06,1389863277,26,Museum,769,49
12120133974,112042056@N06,1389863391,26,Museum,769,49
12120398716,112042056@N06,1389863391,26,Museum,769,49
12120137274,112042056@N06,1389863455,26,Museum,769,49
12119741365,112042056@N06,1389863456,26,Museum,769,49
12120029733,112042056@N06,1389863493,26,Museum,769,49
12119744055,112042056@N06,1389863605,26,Museum,769,49
12120143074,112042056@N06,1389863605,26,Museum,769,49
11781308253,113536856@N07,1171059148,1,Transport,1496,50
5435836,11452054@N00,1109344822,19,Structure,371,51
5701900,11452054@N00,1109682993,10,Education,1437,52
161860463,11452054@N00,1149534920,19,Structure,371,53
220034092,11452054@N00,1155697520,19,Structure,371,54
251211474,11452054@N00,1158987020,28,Structure,439,55
251212111,11452054@N00,1158987430,2,Transport,916,55
251213075,11452054@N00,1158987819,13,Religion,546,55
251214010,11452054@N00,1158987990,13,Religion,546,55
251215434,11452054@N00,1158988359,13,Religion,546,55
251216117,11452054@N00,1158988453,13,Religion,546,55
251219114,11452054@N00,1158989085,13,Religion,546,55
251219430,11452054@N00,1158989104,13,Religion,546,55
251219998,11452054@N00,1158989272,13,Religion,546,55
319140277,11452054@N00,1158989272,13,Religion,546,55
251221265,11452054@N00,1158989526,13,Religion,546,55
266144673,11452054@N00,1160358657,1,Transport,1496,56
266149450,11452054@N00,1160363565,26,Museum,769,56
266150234,11452054@N00,1160363641,26,Museum,769,56
266151520,11452054@N00,1160365593,26,Museum,769,56
266152283,11452054@N00,1160365659,26,Museum,769,56
266152719,11452054@N00,1160365725,26,Museum,769,56
266154112,11452054@N00,1160365845,26,Museum,769,56
266155524,11452054@N00,1160366056,26,Museum,769,56
441438486,11452054@N00,1172957726,19,Structure,371,57
441442675,11452054@N00,1172957729,19,Structure,371,57
441442460,11452054@N00,1172957806,19,Structure,371,57
441444889,11452054@N00,1172957814,19,Structure,371,57
428872975,11452054@N00,1174254254,26,Museum,769,58
428870640,11452054@N00,1174254327,26,Museum,769,58
428877420,11452054@N00,1174254334,26,Museum,769,58
4535691915,11452054@N00,1271687266,28,Structure,439,59
6454843021,11452054@N00,1313576794,2,Transport,916,60
6454844169,11452054@N00,1313576841,2,Transport,916,60
6454851129,11452054@N00,1313577900,2,Transport,916,60
6454851871,11452054@N00,1313578040,2,Transport,916,60
6454852759,11452054@N00,1313578091,2,Transport,916,60
6454853395,11452054@N00,1313578109,2,Transport,916,60
6454854409,11452054@N00,1313578165,2,Transport,916,60
6454855369,11452054@N00,1313578209,2,Transport,916,60
6454856371,11452054@N00,1313578279,2,Transport,916,60
8378006408,11452054@N00,1358055544,9,Education,338,61
8376932151,11452054@N00,1358055661,10,Education,1437,61
8376933127,11452054@N00,1358055668,10,Education,1437,61
8390975756,11452054@N00,1358417775,7,Education,125,62
9576900956,11452054@N00,1377185006,19,Structure,371,63
13918813196,11452054@N00,1396950083,12,Education,517,64
4719568095,11493297@N06,1276422419,25,Museum,139,65
4719568519,11493297@N06,1276422568,25,Museum,139,65
4720220396,11493297@N06,1276477051,10,Education,1437,66
4719576343,11493297@N06,1276485048,25,Museum,139,66
4720226870,11493297@N06,1276500089,25,Museum,139,66
4719602093,11493297@N06,1276652487,29,Structure,111,67
12238304125,115792155@N07,1385823600,2,Transport,916,68
12238487953,115792155@N07,1385823600,2,Transport,916,68
12238715734,115792155@N07,1385823600,2,Transport,916,68
12238879626,115792155@N07,1385823600,2,Transport,916,68
8089881138,11779319@N07,1350204992,2,Transport,916,69
13293430865,118442207@N03,1366434603,20,Structure,379,70
6117821861,11863277@N00,1314593977,2,Transport,916,71
13411098735,120428168@N03,1391253647,12,Education,517,72
13411093845,120428168@N03,1391253694,12,Education,517,72
13411433034,120428168@N03,1391256850,12,Education,517,72
13411103875,120428168@N03,1391257126,12,Education,517,72
13411117535,120428168@N03,1391257714,12,Education,517,72
13411464444,120428168@N03,1391257718,12,Education,517,72
13411113515,120428168@N03,1391257729,12,Education,517,72
13411222803,120428168@N03,1391257732,12,Education,517,72
13411483164,120428168@N03,1391257734,12,Education,517,72
13411140075,120428168@N03,1391257736,12,Education,517,72
13411477364,120428168@N03,1391257736,12,Education,517,72
13411239093,120428168@N03,1391257738,12,Education,517,72
13411443764,120428168@N03,1391258859,12,Education,517,72
13411196843,120428168@N03,1391258866,12,Education,517,72
13411243533,120428168@N03,1391259545,12,Education,517,72
13411249233,120428168@N03,1391259551,12,Education,517,72
461698283,12067951@N00,1176712874,7,Education,125,73
7490389656,12113931@N03,1331037331,1,Transport,1496,74
7490390236,12113931@N03,1331037348,1,Transport,1496,74
7490390708,12113931@N03,1331037351,1,Transport,1496,74
7490391098,12113931@N03,1331037371,1,Transport,1496,74
8194643100,12113931@N03,1350302776,1,Transport,1496,75
8194653572,12113931@N03,1350302819,1,Transport,1496,75
8193548327,12113931@N03,1350302852,1,Transport,1496,75
8193556353,12113931@N03,1350302904,1,Transport,1496,75
8193561467,12113931@N03,1350302906,1,Transport,1496,75
8193560781,12113931@N03,1350302975,1,Transport,1496,75
8193550011,12113931@N03,1350302983,1,Transport,1496,75
8193560259,12113931@N03,1350302989,1,Transport,1496,75
8194650976,12113931@N03,1350303001,1,Transport,1496,75
8194648854,12113931@N03,1350303030,1,Transport,1496,75
8194647116,12113931@N03,1350303056,1,Transport,1496,75
8193549375,12113931@N03,1350303078,1,Transport,1496,75
8193554693,12113931@N03,1350303084,1,Transport,1496,75
8193553749,12113931@N03,1350303091,1,Transport,1496,75
8194644036,12113931@N03,1350303104,1,Transport,1496,75
8194642432,12113931@N03,1350303115,1,Transport,1496,75
8194638864,12113931@N03,1350303188,1,Transport,1496,75
8193558691,12113931@N03,1350303193,1,Transport,1496,75
8194637762,12113931@N03,1350303198,1,Transport,1496,75
8193545291,12113931@N03,1350303349,1,Transport,1496,75
8193544281,12113931@N03,1350303381,1,Transport,1496,75
8193543309,12113931@N03,1350303413,1,Transport,1496,75
8193542385,12113931@N03,1350303451,1,Transport,1496,75
57212778,12176100@N00,1123480101,2,Transport,916,76
3443142510,12364630@N00,1239503808,1,Transport,1496,77
3443138660,12364630@N00,1239503872,1,Transport,1496,77
8267778254,12463089@N04,1355279486,12,Education,517,78
8723177865,12463089@N04,1368095871,16,Shopping,848,79
2310299337,12491204@N00,1204592901,1,Transport,1496,80
2311102216,12491204@N00,1204592933,1,Transport,1496,80
2310296931,12491204@N00,1204593070,1,Transport,1496,80
2311101536,12491204@N00,1204593228,1,Transport,1496,80
2554165478,12491204@N00,1212123167,15,Shopping,718,81
2401412552,12814307@N00,1207367565,7,Education,125,82
2401413226,12814307@N00,1207367583,7,Education,125,82
2400584263,12814307@N00,1207367595,7,Education,125,82
2230330421,12832867@N03,1201268370,1,Transport,1496,83
2273041374,12832867@N03,1201268735,1,Transport,1496,83
2272961728,12832867@N03,1201279518,1,Transport,1496,83
2272952938,12832867@N03,1201279677,1,Transport,1496,83
2272152697,12832867@N03,1201279787,1,Transport,1496,83
2272147229,12832867@N03,1201279895,1,Transport,1496,83
2272933702,12832867@N03,1201279933,1,Transport,1496,83
2272929326,12832867@N03,1201280842,1,Transport,1496,83
2231127588,12832867@N03,1201280869,1,Transport,1496,83
2272131073,12832867@N03,1201280941,1,Transport,1496,83
2272127033,12832867@N03,1201282036,1,Transport,1496,83
2272124325,12832867@N03,1201282145,1,Transport,1496,83
2272119213,12832867@N03,1201282168,1,Transport,1496,83
2272113493,12832867@N03,1201282337,1,Transport,1496,83
2272111087,12832867@N03,1201282385,1,Transport,1496,83
2272899202,12832867@N03,1201282428,1,Transport,1496,83
3897396414,12914838@N00,1174196573,26,Museum,769,84
3897396506,12914838@N00,1174196582,26,Museum,769,84
3897396890,12914838@N00,1174196716,26,Museum,769,84
3896626901,12914838@N00,1174208831,26,Museum,769,84
3897406808,12914838@N00,1174208887,26,Museum,769,84
3908768988,12914838@N00,1252573164,15,Shopping,718,85
3958210724,12914838@N00,1253973837,12,Education,517,86
3975370462,12914838@N00,1254451601,11,Education,1008,87
3974615507,12914838@N00,1254451863,11,Education,1008,87
3976976785,12914838@N00,1254530803,11,Education,1008,88
3979035468,12914838@N00,1254562875,19,Structure,371,89
8786917920,12982579@N00,1347764788,11,Education,1008,90
8786920852,12982579@N00,1347764825,11,Education,1008,90
8780348221,12982579@N00,1347770271,11,Education,1008,90
8780361101,12982579@N00,1347771779,26,Museum,769,90
8780363953,12982579@N00,1347772005,26,Museum,769,90
8786942920,12982579@N00,1347772101,26,Museum,769,90
8780371543,12982579@N00,1347772192,26,Museum,769,90
8786950416,12982579@N00,1347772332,26,Museum,769,90
8780377573,12982579@N00,1347773388,26,Museum,769,90
8786956244,12982579@N00,1347773425,26,Museum,769,90
8780383553,12982579@N00,1347773967,26,Museum,769,90
8786962036,12982579@N00,1347774012,26,Museum,769,90
8780391197,12982579@N00,1347774890,26,Museum,769,90
8780393883,12982579@N00,1347775007,26,Museum,769,90
8780398761,12982579@N00,1347775216,26,Museum,769,90
8780403661,12982579@N00,1347775228,26,Museum,769,90
8786982298,12982579@N00,1347775443,26,Museum,769,90
8786985218,12982579@N00,1347776803,26,Museum,769,90
8786988442,12982579@N00,1347777351,26,Museum,769,90
8780415695,12982579@N00,1347777775,26,Museum,769,90
8780418637,12982579@N00,1347778483,26,Museum,769,90
8786997346,12982579@N00,1347779522,26,Museum,769,90
8780424567,12982579@N00,1347780256,26,Museum,769,90
8780427429,12982579@N00,1347780289,26,Museum,769,90
8787005856,12982579@N00,1347780589,26,Museum,769,90
8780433311,12982579@N00,1347780948,26,Museum,769,90
8787011738,12982579@N00,1347781255,26,Museum,769,90
8780447887,12982579@N00,1347782080,26,Museum,769,90
8787017336,12982579@N00,1347782080,26,Museum,769,90
8780452087,12982579@N00,1347782320,25,Museum,139,90
8780455097,12982579@N00,1347782356,25,Museum,139,90
8780458013,12982579@N00,1347782505,25,Museum,139,90
8780460987,12982579@N00,1347782515,25,Museum,139,90
8787144362,12982579@N00,1347790948,20,Structure,379,90
8787147036,12982579@N00,1347790987,20,Structure,379,90
8787149394,12982579@N00,1347793220,28,Structure,439,90
8787152060,12982579@N00,1347793571,11,Education,1008,90
6936381925,13286453@N00,1329805707,16,Shopping,848,91
9087327704,13286453@N00,1371295331,21,Museum,618,92
9085111843,13286453@N00,1371296194,16,Shopping,848,92
9085113911,13286453@N00,1371296239,16,Shopping,848,92
4831976759,13292225@N00,1279959833,2,Transport,916,93
4832586726,13292225@N00,1279960956,16,Shopping,848,93
4832589242,13292225@N00,1279961193,2,Transport,916,93
4832589824,13292225@N00,1279961230,2,Transport,916,93
4832590734,13292225@N00,1279961263,2,Transport,916,93
4726833425,13447325@N07,1276302359,2,Transport,916,94
4727479208,13447325@N07,1276313407,2,Transport,916,94
4727480236,13447325@N07,1276313418,2,Transport,916,94
7800429900,13523064@N03,1305538244,10,Education,1437,95
3086710744,13632620@N00,1228523350,20,Structure,379,96
1463231218,13808905@N02,1191079439,28,Structure,439,97
1463232070,13808905@N02,1191079451,28,Structure,439,97
1463232712,13808905@N02,1191079466,28,Structure,439,97
1462376945,13808905@N02,1191079555,28,Structure,439,97
1462377679,13808905@N02,1191079685,28,Structure,439,97
1463230510,13808905@N02,1191079728,28,Structure,439,97
1462378395,13808905@N02,1191079746,28,Structure,439,97
1463235412,13808905@N02,1191079754,28,Structure,439,97
1462379707,13808905@N02,1191079763,28,Structure,439,97
1463236856,13808905@N02,1191079799,28,Structure,439,97
1462381055,13808905@N02,1191079874,28,Structure,439,97
1462381727,13808905@N02,1191079884,28,Structure,439,97
1463238852,13808905@N02,1191079951,28,Structure,439,97
1463239534,13808905@N02,1191079960,28,Structure,439,97
1463240128,13808905@N02,1191080092,28,Structure,439,97
1463240744,13808905@N02,1191080104,28,Structure,439,97
1462384879,13808905@N02,1191080114,28,Structure,439,97
1463241966,13808905@N02,1191080135,28,Structure,439,97
1463242680,13808905@N02,1191080162,28,Structure,439,97
1462386565,13808905@N02,1191080194,28,Structure,439,97
1462387217,13808905@N02,1191080202,28,Structure,439,97
1462387885,13808905@N02,1191080499,28,Structure,439,97
1462388469,13808905@N02,1191080567,28,Structure,439,97
1463247608,13808905@N02,1191080641,28,Structure,439,97
1463245728,13808905@N02,1191080682,28,Structure,439,97
1463246406,13808905@N02,1191080712,28,Structure,439,97
1463246984,13808905@N02,1191080768,28,Structure,439,97
3409379769,14023865@N06,1238639624,29,Structure,111,98
8504235333,14023865@N06,1361602096,16,Shopping,848,99
5360105116,14041179@N00,1290335330,28,Structure,439,100
2069533881,14057878@N00,1195993998,7,Education,125,101
2069535371,14057878@N00,1195994036,7,Education,125,101
2069538001,14057878@N00,1195994901,13,Religion,546,101
2069539647,14057878@N00,1195994988,13,Religion,546,101
2070337272,14057878@N00,1195995288,13,Religion,546,101
2069545573,14057878@N00,1195995336,13,Religion,546,101
2069547711,14057878@N00,1195995345,13,Religion,546,101
2069550159,14057878@N00,1195995345,13,Religion,546,101
